,YID,label
7100,KW4tM5hJuCo,Angry
7102,xmaE8lhXW_I,Scary
7103,8lpW_TEO_pA,Angry
7104,b6nOna2sMnM,Funny
7105,RVmdUjNZCGI,Scary
7106,_KmXJmVpau0,Scary
7108,z-i_oUvaKXM,Scary
7109,awA7NdKa9IY,Angry
7111,Du-vr5xp0dU,Scary
7113,QshabzW2vw8,Sad
7116,GdqVrFADptc,Happy
7119,DhmmF3jfGMk,Funny
7120,HhdWVDmtS9E,Sad
7123,Py6Webtu6WI,Scary
7126,7RtQpW2dSU4,Happy
7129,HoGqg265KDE,Sad
7130,0tF09J6uz-8,Sad
7131,6m4O_Fvf0Vg,Angry
7132,0B8TpGgYDqk,Sad
7133,-petcmQ5ImA,Sad
7134,xigiiSNX1bA,Happy
7136,Rgfk_CmbfHs,Funny
7137,FQwbxy0QszI,Scary
7138,bqMCiEUlJSg,Funny
7139,6l8sStLTASA,Scary
7140,e79g648FiL4,Scary
7142,hoNur70oHFE,Happy
7144,3flDVLPrTKw,Happy
7145,87Zd2v7A7go,Scary
7149,2Zq-lxhY0GI,Happy
7152,nehbyq-D2zc,Scary
7153,I6HGYZ_woYA,Scary
7154,AJROvxlmo40,Scary
7156,qc0dTabJrXY,Funny
7157,-gQbb11q4Q8,Happy
7159,89t7Xc8B3as,Angry
7160,7-lk27zM4Cc,Angry
7161,KCytKo5LzCc,Funny
7162,cT6jffY2vB8,Sad
7163,Ct8i9ST-1ko,Scary
7164,tTFrlEqw7Qs,Sad
7165,mLXS4WouTzQ,Angry
7169,8hDYHKp0lg4,Happy
7170,Wiq8Id5VQmk,Scary
7171,yC_wI7Y7YQU,Scary
7172,b6TdA0QRTIw,Angry
7174,PfXBXV9XY8k,Funny
7175,P5z944sQ1RI,Funny
7176,AZ_aPrNqnWQ,Happy
7178,uYBu7MJXKhY,Funny
7179,RKq-8Svarn0,Angry
7183,C1yKR0SpgUQ,Funny
7188,YSK8_000lps,Sad
7190,I0q3IGmTkRo,Sad
7198,xRgt2smpjjk,Sad
7199,zyBLGA1kXLI,Sad
7202,APsHzFYKQj8,Sad
7204,vz3oYKuqfYc,Happy
7205,KavxT4XdetU,Scary
7208,zv-yCkr-240,Scary
7209,3vBGWVVraYw,Happy
7210,T5dZzl_Ig1Q,Sad
7211,xaOAw4A-KGI,Scary
7213,Gd50rA7qZLc,Funny
7214,8k4DogAGrpw,Happy
7215,1NyxDBC3ozg,Happy
7216,YpDkxcElMEo,Scary
7219,AkFrfzWAEvQ,Sad
7221,Y1Nm0PgxdzE,Funny
7223,6-X_aR35XC4,Angry
7225,qH7qQGQyrRg,Scary
7230,jAch8nvDx9U,Funny
7231,3BbF1mjLsSw,Happy
7232,TXtM8DpzewM,Happy
7233,kwOM9evOb1A,Funny
7234,Pn7UO8TiS-w,Funny
7236,-TGtCHzPlSw,Happy
7237,s-4jB0Hov_c,Scary
7238,PnJx0uLJ_oE,Funny
7239,Osv-BisW2dA,Scary
7240,tZzq41WdFJo,Funny
7243,70aAkqmA9Qc,Scary
7247,2d57Ho9LHGM,Angry
7249,31u2gpXTpMg,Sad
7250,S3k9nnzFTDI,Funny
7252,79yKHAsD1nA,Happy
7253,qJnoQ5UAv0M,Sad
7254,sr6aFOdVDlU,Sad
7255,UiJFkEij-C4,Sad
7256,N7KsiIUL7to,Funny
7257,8cGaFi3HbXI,Happy
7258,0-rwgqVOpTs,Funny
7261,PWPzjzRrXQM,Scary
7262,1Qqff-SZaIA,Scary
7264,jGsACUmBDZY,Scary
7265,43Y4_-rgAwk,Funny
7268,TM5jK3a86uA,Happy
7271,j1xVNWomZM0,Funny
7272,gCSShNsw-_A,Angry
7273,7gBHd2dqpLI,Scary
7276,bG8eEifKQ9U,Funny
7278,UTvLcsFQ8dA,Scary
7279,JYyilHdmhB8,Angry
7280,p3kYp6cCUjQ,Happy
7283,nm126l4Imws,Happy
7286,40NDUDsy4YA,Sad
7287,wgYn7eG33pc,Angry
7288,ZgcZPBUKxd8,Scary
7289,_x-HGYE-408,Angry
7290,B_MeHU7uO0c,Scary
7291,HfCFuISo4Cs,Happy
7293,9W2u907a7U8,Funny
7295,6sKRv6tEJv4,Scary
7296,9GrS5tNf4pk,Sad
7297,sXM2k6ZzHoc,Sad
7298,0Xue3N0BRaM,Happy
7299,VUk9dPTXUdE,Scary
7300,87iCW1n9Yqk,Funny
7301,YamSEANRdTY,Sad
7302,do8sw1w1zig,Scary
7303,WcqRL0Pu7rk,Angry
7304,VL6uF-XeE_A,Funny
7305,0A0I-ttljAg,Funny
7306,-c2kgo6Lv5k,Sad
7307,5x-4SP7nwmQ,Happy
7308,6c1FeywN4oQ,Sad
7309,3CmeNfk627g,Happy
7311,3QLg6R0Nc50,Happy
7313,ED_rSJWsLko,Angry
7315,jI4LbwI51IU,Sad
7320,9ZLhBqM1GIU,Funny
7321,6CEh7sdCEY4,Happy
7323,SwSR1SHYZRI,Angry
7324,Vu-cv9wnRKw,Sad
7325,rRyugR4jjsE,Scary
7328,pwjfTIJoBMs,Sad
7331,6meQH14Sqgg,Happy
7332,jbrwO1Cy5zM,Angry
7334,WxmXTACZDJA,Scary
7335,7ja8hamnuJY,Happy
7336,gDAfaJWqCT8,Angry
7337,3aAB19pK588,Happy
7338,-PFMmR0NQJo,Scary
7339,-n00kjZf2fc,Funny
7340,-d67IYk-dXs,Sad
7341,H11VzpGWfS0,Funny
7342,Z-dbgJTtIC0,Sad
7347,PfrQELvhX4k,Angry
7349,-ArVnrmCYkk,Scary
7350,lV0-LMVpZLg,Happy
7351,hrLvOOeFM_M,Funny
7356,tRUBoOhSOq8,Scary
7360,-JlAFf-IyKI,Angry
7361,tg0pDqMueu4,Scary
7363,-_BMNBQy0XA,Scary
7364,1lI96_V3cUE,Funny
7365,xgUJRymWeqQ,Sad
7366,0sEPFzL3vBs,Sad
7367,-TG7kXFma44,Angry
7368,3eTNm9tOPnQ,Scary
7372,TyBgUVKJv3Q,Sad
7373,3MT8v_eq4Nk,Happy
7375,9aE33JEIGOg,Sad
7376,z2245i2Um_E,Happy
7377,U3TpCc2zHrI,Angry
7378,7J6U-HE3Lko,Angry
7379,A0xT_sGdVR4,Funny
7381,-SbVMWWGUgI,Angry
7382,4hS465VzOYU,Angry
7383,ViEF1_teIRo,Scary
7385,GLuUa-Y16wU,Funny
7386,9E9F37CUNKI,Sad
7387,KqDfzfHAKIk,Sad
7388,bForu7KwHQY,Scary
7390,_6uP5AkskmE,Happy
7391,6mk1GHOSS7s,Happy
7392,5ccdpJUaum4,Happy
7393,jYtUtwAsKAA,Scary
7394,1giMmLuOGNM,Happy
7396,YT7iAkdZMZA,Scary
7398,Zun7Ow7Cujk,Scary
7400,31JoZ10AWz8,Scary
7402,dRDmUBZMqhM,Scary
7404,FrhuBNHnfgA,Sad
7405,2hodhG5fgsY,Happy
7407,cn3zNc-1b-4,Scary
7408,bsf9o1ZiFGQ,Scary
7409,w6jVpNSOrsM,Scary
7411,d0H7lDHcOls,Happy
7412,-mli5IrGJgo,Happy
7413,B6uXW7UqiKk,Scary
7415,87bpz07-5Sc,Angry
7417,BCdLTNK_S0c,Funny
7421,PavuiNqxVZE,Happy
7423,QYFb0hyxZPw,Scary
7424,y6cH-73TMDA,Scary
7430,JZC2ld8t6KI,Angry
7431,qxhHQ11MyFk,Sad
7432,S9-i_pqoUCw,Scary
7434,69IwTcuQvgE,Scary
7435,-eZkXDwhJOQ,Scary
7437,LtzmI1x35xI,Angry
7439,ymWfW9gVhWQ,Happy
7440,pWjOIS0eICY,Funny
7441,oxumByX3BEw,Sad
7447,aSKqARmbrEE,Funny
7448,cMErIpbhi-Q,Sad
7449,szvOv9_Ik6o,Angry
7452,t2bXbtrd_Yk,Happy
7453,p_L4OUgAg7U,Happy
7454,ODHnXEQgJB4,Scary
7455,5BEdpUVRhLI,Happy
7456,2WuOayeskSo,Funny
7457,jbVvH8tG6QU,Happy
7458,jP2Xw2LqssY,Sad
7459,xw-hyd8x_TY,Sad
7460,c1WZ35enf8c,Scary
7461,dtiPmKaw_wc,Happy
7464,ZxMTzORRCjE,Angry
7466,AuY58JBVQbE,Sad
7467,r0qBVlT6Tf0,Scary
7468,gqLRZDuQ3qU,Happy
7469,6dnck00uHw4,Sad
7471,ev832Wu7zJ0,Funny
7472,cRa2qoyxxfA,Happy
7473,XzcO3BKcJrw,Funny
7476,9H7Jd28IVYs,Funny
7477,0YlR8Qh25hY,Sad
7479,Ba3U7VmXcVY,Scary
7485,FmPUEiXJrjo,Funny
7486,WK-5gnC1B18,Funny
7487,tLatewRPQ9Q,Scary
7490,uwmz50nWKpE,Happy
7491,teyDfFbVMSY,Sad
7493,Yeufy1ITkL0,Scary
7494,0JdsAzg0Mt4,Sad
7495,IufVEZILOoI,Sad
7500,ZpKlT6_h5J4,Scary
7501,PyXzc-eaGv4,Sad
7503,M72xpJUNrYw,Scary
7504,5DNl3DX4rr0,Angry
7505,gqpuuSrO32M,Sad
7506,abluHhBO_jk,Funny
7509,cqiFaUU4Pus,Angry
7512,41AFeu2ZD4A,Scary
7514,oD_RJ6l_VSo,Funny
7515,ugwklEN8Tfc,Scary
7517,_xBdfWEj0Iw,Sad
7518,mxptRIxQiwU,Angry
7519,pUJkMZm8t9o,Happy
7520,sr0rIulgfns,Happy
7521,KEqckyRC-Ek,Scary
7522,930zgNuCVWk,Angry
7523,H5zg-jlboJg,Scary
7524,UOngfpWolbM,Scary
7525,RoDS0k7qrIo,Angry
7527,uJQCaC2cIbI,Scary
7530,-IiovtR2tC4,Happy
7531,J7Kw8ycLb6w,Happy
7532,kmcvQbaDyac,Angry
7534,d2M-5iCue0c,Sad
7536,akvE3llUdzc,Sad
7537,R7NOJK9WQMA,Scary
7538,08KHQH9V2ak,Happy
7539,Xm1wwvkDazI,Happy
7541,0QYyEEAh-Xs,Scary
7546,Cc6HKTNFJ-U,Sad
7548,vFyzLFfilgY,Funny
7549,eNBldLiWA8g,Funny
7550,dkxGAomdsCc,Scary
7552,ASBDAVN-0Mg,Sad
7553,SAlz0p1GUT4,Happy
7556,c9tRbWSk7c4,Funny
7557,sZypBqJDj8E,Sad
7559,p1GDG0tw0I0,Sad
7560,6TZdZ0onvBY,Funny
7561,xUIB-L2EhLs,Scary
7563,mQfJOHlTRDk,Sad
7564,8khwo4AhQs8,Funny
7565,ixb-U8onrB8,Funny
7566,zNQLIwV14w0,Funny
7567,ECP1GkdTETA,Sad
7570,Y00bcC_kA2A,Happy
7571,4HRF2efDnpQ,Sad
7572,qd8LeEiahMM,Sad
7574,-xqEncaf8hM,Sad
7577,-MSyH5iLbxs,Sad
7578,CvMnvztqqzY,Happy
7580,6vVxN7Tj5-o,Scary
7581,deKIxgClKuk,Scary
7583,RFyMMYtekI0,Sad
7585,VP-qVLB49WQ,Angry
7586,WsSmVj2kipE,Happy
7588,0QTqte-nSC8,Sad
7589,vnw_bLNgaWQ,Scary
7590,5rjs8tso3bs,Happy
7591,Q8C1aG0Tzfs,Funny
7592,z8s6iANI6Ws,Sad
7593,AqkzM5Ip31U,Sad
7594,fDGHBsgUtr4,Funny
7596,XAGjlqYOoRU,Scary
7600,GYY5nZ-smAw,Angry
7602,1GeLysYbPRs,Happy
7603,A9ECxUIqw6s,Happy
7604,0hqoxS486xs,Funny
7607,I9PiDlkHSkY,Happy
7608,MJmDXtyfqSM,Funny
7611,qaW8njXL_eU,Sad
7613,X72ZQybbK4k,Happy
7614,xJadx-CsCIY,Sad
7615,zFhGImnLDww,Scary
7616,Ru0-rYcY6Kg,Sad
7617,7gjvh2HNfEw,Happy
7618,6d5mP0bzFEw,Happy
7619,OXIoR34ghOQ,Scary
7621,PgWBokKxBus,Happy
7622,W1v_MBG4Kgg,Sad
7623,d8NWC6Z7qDg,Sad
7624,0nLbCS0c25M,Happy
7625,5ALI5JDaikA,Happy
7626,cVAAmt3nn7o,Scary
7627,EIuf5OgX0ek,Happy
7628,nsL-OXe8qh8,Sad
7629,UbGI9sMn3vA,Funny
7630,__j3ka1NKB8,Angry
7631,DP5drL4m6hU,Happy
7632,XiCe2c-D5H4,Scary
7635,4NtdTb2xRDc,Sad
7636,yTHx7V-28h0,Scary
7637,e3Hmjk1BHRo,Sad
7638,pHFHsubQVpg,Happy
7639,xOMXz6ilIPs,Scary
7640,CQXSGUkQxpY,Happy
7641,ZdWwFpkKfGM,Funny
7642,SCPUAPl-XcU,Sad
7643,-G5PFNVEwJ0,Sad
7647,OrGRYiMuEB4,Happy
7648,cleI57hPNm8,Sad
7649,GJEHnUVWc1Y,Sad
7650,Ei-F-udV784,Angry
7651,hjDa6k-K20U,Scary
7652,OCgZ_wvd8WE,Sad
7653,pqD-qh3nwNs,Sad
7654,ypLme0UIUfI,Happy
7655,FrihX4oIZbM,Sad
7656,-UjmFUrJBfg,Angry
7658,dlguXkRlIV0,Scary
7659,BnXsJLmrDHA,Sad
7661,mplwjCTiFNQ,Scary
7662,3gFrsV8XfHM,Happy
7663,7YtKrL6ScXA,Sad
7664,52XFgLuTco8,Angry
7666,jxg9oHUOegI,Happy
7667,DLaj1_-T86g,Scary
7668,D6dEOIZPbDE,Angry
7669,CLUnZWbqK0g,Sad
7671,f1yPJaRT6vw,Scary
7672,hsd55MM0ar4,Sad
7673,49QX74Gad8w,Sad
7674,c7uNShVD4Hk,Scary
7677,BYYfJZFc4MM,Funny
7678,xBQSanwqSAU,Sad
7679,6qHBNRmEXpI,Happy
7681,_nJLM1ScsfU,Sad
7682,lVhNZaz4oBM,Funny
7684,squureYZJXo,Sad
7692,2aPVOidHLXI,Angry
7693,DfBLYvYJDqs,Happy
7695,oLlklu-APMM,Happy
7696,JPWVGl8mmZQ,Angry
7697,h2x6NvLscDo,Sad
7698,Hs2gQvgl7aU,Angry
7699,EeuZeCvjtrI,Funny
7700,ctYxaHxooQo,Scary
7701,At6oWRGDJSc,Sad
7702,B-QyRSymHvU,Angry
7703,f2N4MTLV9So,Happy
7704,xRm5AFozIw0,Sad
7705,EKeQVypHEyU,Funny
7707,bK7PVm9fpZA,Scary
7709,EjF0zwAQuiA,Funny
7710,oDa2nOcDS60,Happy
7711,Gcbg0adzkZE,Sad
7713,elSqbB_qQT8,Scary
7714,y7x5E-Tangk,Funny
7715,w53B6xTm8fk,Sad
7718,wIkqyvOdMnQ,Scary
7719,fvMrYg1HC5U,Funny
7721,ViZ3CdCFMkI,Angry
7722,fSG_5oDSaaE,Sad
7723,Rhn6K9HCbC8,Angry
7724,C5G-YN5kGbo,Sad
7725,W1yT6E3uF_8,Happy
7726,HW9rCzBMmuY,Scary
7728,7ueCf_4tb74,Happy
7729,2DKEHawTDDI,Sad
7730,2slzuIpUZ1M,Funny
7731,skjKqNkQMzg,Sad
7732,3LIo4dAWXbU,Happy
7733,bB7qQ7UqFEo,Sad
7735,orZD0fN_Fbw,Scary
7738,gpcXNRAeTF4,Funny
7740,kFGPSIoE6io,Angry
7741,OFKJNq0baoc,Angry
7742,8NgWEd4139c,Sad
7743,iSCU9Bn-0S8,Angry
7744,-RTk8gijRw4,Scary
7747,MKlwlrEJv5I,Funny
7748,9YbDTOQNNF8,Angry
7749,e7roLVVxMw4,Happy
7750,pprM1_iEBbU,Scary
7754,-KHfYv66Ec4,Funny
7756,2zrPFxxT1VM,Happy
7760,2IhiKMz2XTk,Angry
7761,rC4PNZ1XOmU,Angry
7763,4X7GiIRTneM,Happy
7766,PQXYWc3JHhU,Happy
7769,XlCxxDByR2A,Scary
7770,3TunLcDnL6g,Sad
7771,KxjiEi2Eywk,Sad
7772,9AHpv1Q7S-E,Funny
7773,yLqDZnlG70Y,Angry
7775,4vIqyqjyAmY,Scary
7776,N1KjzWUa8-E,Angry
7777,dHaKo35ZHQs,Sad
7778,2NxF4Pi9INI,Sad
7779,-NjywMzlbrg,Happy
7781,AgJH6Ul1EFg,Sad
7782,eBuw82PQWGA,Funny
7784,0Rt6sNb3P8o,Scary
7786,7SEXvcS3TrU,Funny
7789,JBo9twaRq10,Sad
7791,yiLaTqErGGE,Angry
7792,TJDAWAzGuts,Scary
7793,6UhvsysP070,Angry
7794,O-2YFgfGEn0,Scary
7796,vq3Af3n6aj8,Happy
7797,drocYMjMGW0,Scary
7798,1bSP4wLfMpA,Scary
7801,fNElJ8kZnnQ,Sad
7803,8A54D1Mp-WY,Scary
7804,-1B50kBrQeY,Happy
7806,RpqnFDiAi8U,Happy
7807,JL4Z2_5Q7sU,Angry
7813,sx9NivTk7Mc,Sad
7814,2Lkj06r4h54,Scary
7815,3lCNqST5lAQ,Angry
7816,Pq_SBYm-vac,Scary
7817,1_6vNqE-rts,Happy
7818,ZOfENKzD0fg,Angry
7819,-_oNL-RlIEA,Happy
7821,kyFpFXxCUrQ,Angry
7822,w9EK04U7Cgk,Scary
7823,mO9TNJv0gSQ,Happy
7824,0gzGR-bz3Os,Happy
7827,1Th2uz86cGQ,Sad
7828,MpS2SSIhe2g,Sad
7830,JqjW5F4VAxk,Sad
7831,CZ1Ejyej7NI,Happy
7833,rDle6V5nDRs,Scary
7834,ipMaLOLPEx4,Funny
7835,UeW7APJUMi4,Sad
7838,e4SW9IfLrYg,Scary
7839,KgDrc0L54EU,Angry
7840,O3fp1DNuijQ,Sad
7842,gVziIDyqdAo,Funny
7844,YGlf7NoGETg,Happy
7845,8T0FDAMUfjU,Funny
7846,w6xEBy4UGTg,Scary
7848,d93D8kX9QJ4,Happy
7849,EzWbu5ojQrc,Scary
7850,0GgLPofU3Ic,Happy
7852,B_BHd3aoRXk,Happy
7854,cK_5xnRo9sQ,Sad
7859,qYQJzbvgKaU,Sad
7862,Q3lXF0zu-I4,Scary
7864,BPv0vfqH5XM,Happy
7865,61xP3m2Tq8g,Sad
7866,2cCq6_NxhQo,Angry
7867,7GEvgOQ6kiw,Scary
7868,ZOoJelx8skg,Happy
7870,rfah0bhmYkc,Sad
7871,BFA572sglL8,Scary
7875,NZbosFeiWTg,Angry
7876,0aBgdAhWKMU,Sad
7877,xGSOqQ9d3Jw,Sad
7880,PVz5B5sEtsg,Happy
7881,7uN2qX3cqB4,Happy
7883,hlxfc7tw0yg,Happy
7884,3TyH7gwPoVw,Funny
7886,qUTbKhznCNk,Happy
7887,MIexFfOsuJs,Sad
7888,26e0kFTauEM,Sad
7890,9T1cpsLegYQ,Happy
7891,3ky3jfT5LNY,Angry
7892,kK8TJjGhjSw,Sad
7893,XGBbVt94Mr4,Angry
7894,_xW2sx4dqaU,Sad
7895,9hyyO0GVZgE,Scary
7896,Yvzc8K2o5vg,Scary
7897,QOKlaxLBGuo,Scary
7898,m6_rHQSrDkw,Scary
7900,BYDGiUUqT2I,Sad
7904,d0tCY4ikO40,Angry
7905,4KQRfyIjQAk,Happy
7907,xTXNMVJs6x4,Scary
7910,ccZfgWdFtgc,Scary
7912,_57dvysffVI,Funny
7913,ZSHm7FdyxpQ,Happy
7914,bjPNHpB5mIc,Scary
7915,YoXYB9xjnpg,Funny
7916,Unet88bsBt4,Sad
7918,-RVkR14wr_o,Happy
7919,O_4xokTM-Wc,Happy
7923,2m8yDrCzUQ0,Sad
7926,Wb2p-JlsQF4,Scary
7927,H9fiOVo6Ep4,Angry
7929,eHkwOzJia-M,Scary
7930,IeRd4NCHQCE,Funny
7932,5M6unTDaVIw,Angry
7933,Fz6qkaeb4Hk,Sad
7935,3T0wrwkbV_o,Sad
7937,G2TPdcnctfY,Scary
7938,T36ploR7huI,Scary
7941,mosIHF4GoVc,Funny
7942,wzKWP9GMatQ,Scary
7944,xhmioKampwA,Angry
7947,-r7iz-9v9bA,Scary
7949,7eZTmLV9gcY,Sad
7950,0c_l3SyC1j8,Sad
7952,VN-s-32q9yE,Scary
7954,7MFobTfxGNM,Funny
7957,J8Mo6Lty_rw,Angry
7958,xiBZ626mUnc,Funny
7959,5On8_ABmKJk,Sad
7960,NPGL-CWhMec,Sad
7961,g_lYnbBcu5M,Sad
7963,SJFthHp3aI8,Angry
7964,M2yzv-7biXs,Sad
7965,3QyNceM2Ulw,Scary
7968,9fgGRdlKyFs,Scary
7969,6Z77kfdg6yg,Scary
7970,OmjfHQB_lcs,Sad
7971,9jcSUVLXIdg,Angry
7975,BXgGJ0nluaA,Scary
7976,oupDl0isifU,Angry
7979,zG1LvHd71AA,Funny
7980,IAs3TNtYSCM,Sad
7981,4T1trsISoG4,Happy
7982,5H1A76JPP4w,Angry
7983,-3kcEeGAgSg,Angry
7984,zIYGIdokiMc,Sad
7986,VLG8tdJ9teM,Angry
7988,JOdv-Wvq5gk,Funny
7989,wBfxoMXCsI8,Scary
7990,43ocfc_Xgjc,Scary
7992,If6uMdAk7VM,Happy
7995,aL1Hta6I1o0,Scary
7996,W_IG3AZlRXs,Sad
7997,ATSILjLwZzA,Scary
7998,GURe16CEl2w,Happy
8002,1xkMM5R4tqk,Sad
8003,djiuyeYbgmc,Happy
8004,jBwpL3uOAdg,Sad
8006,2Eq91VLUO4w,Happy
8007,0r13kc6nKng,Happy
8008,c_CfWKNSseg,Scary
8009,pSK9Ye97blk,Happy
8010,7kzdToRlKGE,Scary
8012,H5zmsLvGAMc,Scary
8014,wqu8ELFjYYw,Scary
8015,XA2xlar7iz0,Angry
8016,7Gi8HDSknDI,Sad
8017,oVAvvb7-e_8,Happy
8018,EtAJ8cITwnY,Angry
8019,UTvT-6bBnAA,Angry
8020,7gmhDtlN_uM,Happy
8022,Am2oY99Krs0,Funny
8023,S9jXFjb1Q58,Scary
8025,2pvabJjtIIU,Scary
8026,7hfqfS9iB6w,Sad
8027,8XaBK8AMqRc,Sad
8029,V7amnpa5CXo,Sad
8030,0LNQMZykJBQ,Sad
8032,Cu1Sc5KX_Kw,Sad
8035,PFjWMtovxGc,Angry
8036,jP4M9V_Ka8k,Funny
8037,twvlGVn6MBw,Funny
8038,kka6zUtE3h8,Happy
8039,PNBHJWRHidA,Happy
8040,47HmHbSEFy8,Funny
8043,2ctgUIqyaBk,Happy
8044,dODvBYg_X4k,Happy
8046,10uYkP-rdMg,Happy
8047,vSxbS2hiipI,Happy
8049,4_brsTZLPO4,Happy
8050,Q6Ev2CEUnxg,Scary
8052,XnXJ3U9laAA,Sad
8056,8KM3IWRt8Iw,Sad
8058,BL181hSAG60,Sad
8060,E8xRViRbjLM,Scary
8062,1yYBUmFmFPU,Angry
8063,0OX3a9cV4hQ,Happy
8064,Db17PvTJB5c,Scary
8066,EiCCJtRwRjI,Funny
8067,ORUJAL0Tx7g,Happy
8068,afD-Zwp4c8o,Happy
8069,nfV_T0vW1Dc,Sad
8071,XdxTZ4-sJvY,Angry
8072,qxVdbCn2Cuk,Scary
8073,ao-TFiShaWU,Happy
8074,2wVPf1swZLw,Scary
8075,1JiO_oEnFj4,Funny
8076,CNqcwB17wTc,Scary
8078,n7N4G7AIyL0,Scary
8079,0ZnVnF87zT0,Scary
8080,6523Qad9yHc,Happy
8081,KgskuskVghs,Angry
8082,DHlOei1YdQc,Scary
8084,btWuKKtUL5Y,Sad
8086,RRFIb18UQoY,Funny
8087,0Jf3jqIXvxE,Sad
8090,Qggju9zgRJY,Happy
8092,lhAs1J0gZqg,Happy
8094,oPKhRM8gImU,Happy
8095,2U2e30J0Z0Y,Happy
8096,9Oik_SVHaQc,Scary
8097,QMta5XyMH8A,Sad
8098,BJpK5PP7ycs,Sad
8100,E9QPs5gaK8k,Sad
8101,HpgBWNI7NII,Scary
8103,6vRBp8jo40Q,Sad
8104,J4ZhjYwozcQ,Sad
8105,icpRN2FqMqA,Happy
8106,bClCz-IsBss,Happy
8107,cRxTCyvvwrU,Angry
8108,3Q0-9nwmxPU,Happy
8109,cjiYd-LftkU,Angry
8110,P66HNOkvtlg,Angry
8111,T-1LzFOswU4,Scary
8113,HotPqKjcFzE,Scary
8114,CoPqrU3ddrE,Scary
8116,S1XxziUQtrc,Angry
8117,05h9QmECNYs,Happy
8119,nDk1h-dbync,Funny
8120,81tF7giN6zM,Angry
8122,EK5dLK1t9GE,Scary
8123,fT5vCNRKsZ8,Sad
8124,Q70I0w9VQ5c,Angry
8125,sf50spVUjZ4,Funny
8127,tjtOX8mqBc4,Funny
8128,4ybRMELgXLM,Happy
8129,r88KdfHTqQ4,Happy
8130,TlTqkYC-EC8,Happy
8131,rn_ty5P4SX8,Angry
8132,rWitVrXe5tg,Sad
8133,zaiBFJT4m18,Sad
8134,zbU_mIF2tyo,Happy
8136,tw9hsJOXvs0,Angry
8137,deYwZ5b2sIA,Angry
8138,EKlnF9PypK4,Funny
8142,pUuK727ZF0g,Angry
8145,-L5wKEW0y1A,Happy
8147,LpAVhWMlmTQ,Sad
8148,-VCmGjA9ZSY,Scary
8149,ZocCGcJcGJE,Scary
8150,_2bDnkVw_9s,Angry
8151,sMNuJy4f4A0,Sad
8152,SR5ir6S0K4s,Sad
8153,aKjtvNi0FvY,Scary
8154,90qmvFLw_Z8,Scary
8155,qmQXwOBIgf4,Funny
8157,W06ndsBYt3E,Angry
8158,7HsJ4946iKs,Happy
8162,3KpDony8z6g,Sad
8163,igk4P2YVqvs,Scary
8165,-1s2ecnv7SA,Happy
8166,VFyZmapfEkI,Sad
8167,WuiVKQczJKQ,Funny
8168,3nGCfxJsVZ0,Happy
8170,KotqrEeeVac,Sad
8172,TQW2vgekbFg,Angry
8173,ft-muwPtbzI,Scary
8174,06fGFJ5CoQQ,Happy
8175,SSsafMk22aU,Happy
8176,rbYkDyZQA-o,Funny
8177,r9GORWUih70,Scary
8178,n7XMg_uGcNc,Happy
8181,XNlFs7Yjauk,Sad
8186,9GRNQKSsbvU,Sad
8187,UVwj8j3gQzk,Sad
8188,8WfgJdR5pQY,Scary
8189,EGe76j-QyKs,Scary
8193,sBoFtxQqhyY,Sad
8194,OyRFLg1Np9g,Angry
8195,1TLJ4vM1BTI,Scary
8197,coISWj9iP90,Funny
8198,KDOBPZHTsAQ,Happy
8199,Xyaxg50oUi0,Sad
8200,pmKh_c--yXc,Funny
8202,0scPQsPC0uI,Angry
8204,-sKiuEosFBY,Angry
8205,xxb8encKlHg,Happy
8208,JxwRvkjNJQ0,Angry
8209,woLfm9LPfT8,Happy
8210,QeuIsSyGsyE,Scary
8211,BcLUwpRoyOM,Scary
8212,0Ztp1wom8MQ,Happy
8213,W1dFyrnIw4A,Sad
8216,TulSkfsl_x8,Sad
8217,yvNgBH-ZvDs,Sad
8218,6c71KZXCYIU,Sad
8219,Jl3Vx89c2Tg,Angry
8220,eecLqeGpCkI,Funny
8221,XSv3i2azYSs,Funny
8223,fkGo_-GfQf0,Scary
8227,X1DuoaoKHWU,Sad
8229,VVcci_zaZLw,Sad
8230,NcLjvDg9wW0,Scary
8231,27eZTTMTk9M,Scary
8232,n8d2w3qtOQU,Scary
8233,VaPymmRVZaE,Scary
8234,7y3ujUqviYE,Happy
8238,MB-YKSqylTo,Happy
8239,ndHwA04oq60,Sad
8240,-MRjdLBj7TQ,Sad
8241,JbM6HkonTJ4,Funny
8243,dqfE8VuSgbE,Sad
8244,07GD263eCeg,Happy
8248,I-4bSMwXTDc,Funny
8250,2NlrfNJnHec,Angry
8252,oVhhEku6ECA,Angry
8253,Uuqz5v6WRms,Happy
8255,fCmdHNeuvSU,Sad
8259,df33HOV7quc,Sad
8261,A-YBxUUoWJY,Angry
8262,LW8Bw8cCMsE,Scary
8263,Fyo0ozAgVzg,Funny
8264,OSwpWu6OUPI,Sad
8267,vk6v0Rumt5M,Funny
8268,OHpxyPURzdU,Funny
8269,BhY3rGeJViA,Scary
8271,7GEN073P21k,Happy
8273,dJinVqJ_SNY,Funny
8275,It7_3UkMZm0,Funny
8276,-34jdykhMa0,Happy
8277,-VNb7e9CWUA,Sad
8278,3C-Af_QUAqY,Sad
8279,XP6xzW7iDUc,Happy
8280,JE-SHdeLdGI,Sad
